Plant,Machine Type,Shift,Ambient Temperature (C),Humidity (%),Machine Age (Years),Maintenance Quality Index,Lubrication Interval (Days),Operator Training Hours (Monthly),Spare Parts Availability Index,Production Target Pressure Index,Fatigue Index,Procedure Compliance Index,Wear Index,Cooling Efficiency Index,Vibration RMS,Defect Rate Index,Failure Risk (0-1),Repair Duration (Hours),Unplanned Downtime Hours (Next 30d)
Plant A,CNC,Swing,33.97384754565155,68.05575004797953,8.757207325730999,0.921963111767542,15.937412521002585,12.797499070353439,-0.4016975436555624,1.0840989672214325,1.1760856238932789,0.9280538604315579,1.6407306819637133,0.4552971977878314,0.03744518921197185,-0.34243513237699835,0.337451998871954,8.618753883192753,18.94064245387828
Plant C,CNC,Day,28.977993797511118,46.55412187270683,8.509577563754723,-0.09381935651990063,13.240341786407756,7.374784887649508,-0.3520432524584282,-0.9022935468845763,-0.02201254663021132,-0.010005520866349538,4.677509785485221,0.9988030284002449,1.2213600603469814,0.5195396816408888,0.9126710133987436,14.501572771354914,34.65108427387771
Plant B,Press,Day,27.080950646063606,45.91947408845524,10.424675516260736,1.0635179925415021,16.96362181449277,6.350127010634915,0.9431165281142663,-0.39302209530608734,0.7839152658495415,-0.1654395732653339,3.8781208522368167,1.2399350267065135,0.514338634983294,-0.3158218243341563,0.7032121807780414,10.460006041114987,20.052336998586142
Plant B,CNC,Day,25.95341187511245,70.93638137629442,8.971027994777849,0.6115567945368875,22.110030333887817,8.705352614364326,1.2365935149501401,1.8630296819890595,0.7385074935175887,0.5858044656394154,5.947699295653177,0.7874851362070309,0.8858005207133666,1.2459035458908954,0.8436076366007259,11.741260633127675,27.026341597596748
Plant C,CNC,Day,22.172840713006668,47.48790982377372,9.181448989813159,0.6072404810979094,12.889600505091767,,-0.9438713492762599,-0.4333657973810709,-0.25972128052772764,0.13279073545644504,3.4464712494167964,0.997253859806795,-0.2763030678071469,-0.15523312417964424,0.8437061890393864,16.00372223594494,29.245291259637874
Plant A,CNC,,15.229648741216433,36.185196995539634,11.956343975480475,-1.223307226621583,13.935937842351725,7.9277331018834225,1.6403190705067108,1.0112906664977266,-0.37388965863679197,1.1704951026192023,4.537970772234308,1.451302923262129,1.9267432445618147,0.0954809910268824,0.9261487594165437,9.253282050389565,25.837876910109962
Plant A,CNC,Swing,26.285642952059995,42.52071355910331,9.71659110717032,,12.271889920972205,9.116305153432117,-1.2306272888868204,-0.28080787015413206,0.1783437324348165,0.2290706711278414,4.046875759929083,1.058801509840446,0.280766461191841,-0.42758626133949723,0.8821135906905968,19.039933948579677,34.0959212388993
Plant B,CNC,Swing,11.757858418551658,65.28050417197923,9.441829225819156,1.3665899398934265,11.65620994748177,9.072669505139508,-0.6044091510225416,-0.8491116690909762,-0.5019798999461778,0.9175883282191766,1.9327305177372829,0.9856867649384505,-0.06930269182897297,-1.5689573743744107,0.35140232501024876,,19.70912139649154
Plant C,Press,Day,22.372220686936117,64.12744651902229,3.7724658003312603,,11.20281277391883,11.001837804995475,2.5,-1.069932974485124,0.0686650612105052,1.064438955766073,0.12444341207879717,0.9958824440306229,-0.6501880281637584,-0.8614434664743039,0.2626799132963747,1.990381275188704,4.749891931189742
Plant A,CNC,Swing,23.981704052488343,45.849987004404184,11.160490629684492,-0.31714340843520145,13.925412667820638,4.204769399762562,0.36968947330453905,0.4702607302691606,0.4012635974172327,-0.49227588839815295,3.9125338251641275,1.2127932917196236,-0.530228008070881,0.7590051192901786,0.5039902316267285,8.880144106299612,21.323797830644004
Plant A,Press,Night,22.76404782296493,47.41937558561245,8.106434713732009,0.35441884877426216,10.892086663907163,4.522970787898123,-0.6570452664382532,1.2214335425999312,1.1274324039520516,,3.357523184187665,1.1866891519460963,-0.4496427808306113,0.7285175467872621,0.5920234089313849,14.96049970876421,33.351405972769356
Plant A,Press,Day,34.85691530067615,63.07618991551159,9.237633181542277,0.09801592824594622,11.013462303712618,5.354533189745367,0.263929947585393,0.40673380123333397,0.3056480482088392,,4.505721086049865,0.5544313474359892,0.8406681445370654,-0.2045567930158359,0.7944499307669,,31.749413135362857
Plant C,,Swing,33.12171392550031,70.79104654231286,4.181295407483262,1.436587109773423,3.0,2.653327513570858,0.7055698837715816,0.17194685636885632,1.0225552825858177,-0.8217298996266176,1.673301729489591,0.3503172763627941,-0.40802167165943093,0.5536098749887737,0.3608925456678034,9.075358208300218,18.18351905589311
Plant A,CNC,Day,29.16405866838382,54.17440552633876,14.26962057574645,0.7285074025227499,19.539804949220304,7.615206681045454,0.3373554711123934,-1.2306443534746285,0.1357906206565689,0.514791562712782,6.228000515392884,0.9221281907476441,0.3611457922177509,-1.4731816560311075,0.8110894074568314,11.14138895375596,22.20668276695361
Plant B,CNC,Swing,19.373366169638114,61.650860985241906,1.0,0.4060918892726456,20.575208885329907,8.025450815420008,1.2804319431463969,-0.08112846113038848,0.18320883942839056,,-2.2578209642893277,1.0562317409532203,0.05718337245909455,-0.6867826209689128,0.4017808077404637,4.275084318927506,6.562201202240969
Plant C,CNC,Swing,33.60707663482727,65.48119679857587,12.464337351586316,0.8176015459243355,16.595031294042307,7.684665888489839,-0.8652152502775257,0.09843374803419197,0.7231338829755571,0.15011480833169188,,0.559453561458997,0.890582609016585,0.05691454899122152,0.9060347273545873,15.149302217241527,31.356686261203635
,Press,Day,27.094845694118504,80.83603878215845,10.275481699734996,0.7642895421482333,10.504471832212388,6.448150453755766,-0.6538210990330074,,0.39679230795238873,0.3497047479115791,3.0845778511348714,0.6498126409956427,-1.0213987327708016,-0.6437966173273469,0.43231071025010404,10.16639407527762,24.26732426361275
Plant B,CNC,Day,19.290101701234946,41.13140822559442,2.284118624809632,0.04106910743907006,8.946049951062113,9.017431159101875,-0.8901901656678461,0.35228258257699263,-0.28914080990083224,1.579463807005293,1.6591899702259563,1.500527863876939,-1.059940550888257,-0.12511642377027532,,,26.74853998601471
Plant B,Conveyor,Night,25.16358455648121,46.975319100834376,14.109192133242212,-0.3548201954886881,7.741991567954512,7.725533059568285,-0.8306647445180438,-0.7707141532256087,1.2982225892873456,0.9121981647710418,6.034141765668792,1.3011666104828024,0.4230039860333861,-0.6582564946011844,0.7708415708191034,14.22774430684942,30.613617661436024
Plant C,Press,Day,28.792874267690664,48.92231999062281,10.54129645959327,0.9903096531793529,16.556638750096184,,0.04243124778473009,-0.47413298102840934,-0.15105772891871477,0.4521812097096466,2.3937095302591755,0.9482545242250812,-0.8852767974886183,-1.3308812614292087,0.49272194695996535,10.278820835999083,14.726876149427046
Plant A,Press,Swing,21.00560579678846,64.93028978457694,1.9250505919718321,-0.7430788994747307,19.061190079156543,0.0,-1.0637399105462064,,0.18452528137107935,-0.3227423466583518,2.430729512253092,0.9953249305600744,2.3755123343601467,0.31402118316578587,0.9710287182973334,16.508742048001647,37.60362954626592
Plant B,Press,Swing,24.702662773363958,51.97698733538601,7.7326300667555055,-0.07227861112943036,14.664348507881662,5.007495032088,0.29064738834742476,1.5178080914946745,-0.3250243163331869,0.9621900668660075,3.9781940234185558,1.2241679289714757,-0.260007779733994,-0.19492655728633682,0.4422855491865908,8.803107029353612,20.48720692405156
Plant A,Press,Day,25.582381885900794,58.746950064692776,10.603544271605031,-1.156733614867214,17.431311593916124,6.117156699653952,0.6327497914715964,1.4306872701671516,-0.08903877299721698,0.09321215642244418,5.982329715448921,0.7833445281046046,1.222328345639083,0.17119833378580784,0.826812288145628,14.774346111288365,29.00327989665945
Plant B,Conveyor,Swing,18.495728992300002,56.46211543809716,13.139713543540903,0.7316756510106969,15.779387062127777,6.14206409582398,-1.2226147680882735,-0.22200630781915603,-0.2138733307373745,1.2147924963198422,4.708994167495667,1.14775637650423,0.7023221705177093,0.02261925069169113,0.6792813532279373,14.008782206096674,25.362935212095127
Plant C,Conveyor,Swing,22.64953576121049,55.02084551068818,6.772255556302361,1.232522886257083,10.916474282298644,5.462350624088177,-0.6300343300190808,0.4689334465064007,0.5811678878833832,-0.23994100576443478,2.5728457296148504,1.259243642166478,-0.3349679637702989,0.6082421239178817,0.5049959392528528,12.921800275815391,26.535613534430524
Plant A,CNC,Day,18.872687124784058,56.28875889263637,1.0,-0.9355481906485336,18.037869433740507,4.389543869326292,-0.5104576095422144,0.5554698766645332,0.04978419102827317,0.06572847167567261,-0.1641162546190696,1.360835301566148,0.7492994505952147,-0.032146692512517866,0.614001007973537,11.043153457182164,25.082874097853153
Plant A,CNC,Night,29.343340078533593,67.35880857914513,12.3770618545357,-0.15392937268446089,17.78228433636583,3.4595941140902084,-0.21930530242780388,0.5495890180570875,1.5469881972947377,-1.1990512780793472,3.853173980278501,0.45136488779031503,0.22941987650445994,0.6166989605348752,0.7475826318758957,15.875380719501129,33.89924404449751
,CNC,Swing,19.459722872113925,43.352972212731295,9.494606476098719,-0.48006576302247567,10.038064500286367,2.9011035486470966,-0.16462766797052256,0.049211166113093036,0.9284249391678432,-0.7785786032803813,3.3595125765191893,1.1777857128918767,-0.7050030544098252,0.2864323795657131,0.7116710586823809,14.937797116577757,29.05387221376463
Plant A,,Swing,25.45901852065695,53.21852570882914,1.3023382199907019,1.0753263094295618,17.228422579616385,7.304871595795364,0.9053401945138532,1.2185448667095458,0.37863698591933803,0.8743524506348158,1.4326689088878004,1.1130808539230697,-0.22908835516031262,-0.34662767265298683,0.2628212461661838,3.5511814589431894,5.840058337833108
Plant A,Press,Day,17.049220908032012,40.41666705040585,10.028088434002422,1.4169714868302488,13.40957541667217,9.264861469511423,0.9797160960547615,-0.6901400234040177,-0.5036691748420208,1.1219750314318135,4.226788295864393,1.4114587804237497,-0.9480889542001261,-1.0574343726871092,0.2218780234698352,3.6505017870608225,6.3442695236138835
Plant B,CNC,Day,18.33281558429345,57.71868313757973,9.345699425605343,-0.4790934939934391,12.956443750670827,2.2462988240988566,-0.8084239139850876,-1.2178139763667166,0.017640613153525997,0.12034312841402725,2.044436847595045,1.2204597506436474,-0.30392793477462315,-0.2396115427316332,0.40870991914551996,12.905464305329724,17.090463838696586
Plant A,Press,Swing,18.09059395414659,52.65365367111472,8.025851059791638,-2.5,15.562433771087736,,0.6916852233282069,0.27747566599182577,0.06749957705364257,1.391801693612091,2.915152787342886,1.0189583171256409,0.9513427811003324,-1.5503469639906304,0.6166890774014673,12.585359269143316,22.244284256587292
,Press,Swing,22.5521242305996,67.83091759081475,6.518151719396972,1.1528011018445394,15.438851982562042,8.366173309249078,1.3749291972851758,-0.38760160906050756,0.11463563407631952,0.5760155166017185,2.5479714970871474,0.8384883183789764,-0.7130899964813071,-0.04299609258058901,0.265009564597079,3.9507561755471636,6.9868592635050115
Plant B,CNC,Day,24.901908099852307,54.942121353407245,6.170806021009476,0.0450949098696511,17.554742190738896,5.433342313993855,1.20953738265959,1.841022277591311,0.020214041006820577,0.3594050934123297,0.5535168762820808,0.9469198534583004,-0.7609629566002846,-0.31582186591121153,0.2933199837060692,7.232169829017167,10.595387681304157
Plant A,Press,Swing,25.823776475958155,49.67393039916392,8.023938609029221,0.04895347839537975,10.602784341236333,8.148019248840644,0.2048706087329901,-0.5411596967846775,0.21927772363218145,-0.117600507682534,3.6701751214210527,1.2027624008772229,-0.6855555053297779,0.280983982740929,0.573664084238321,11.967279589586877,23.272844731066343
Plant B,CNC,Swing,15.13882434144853,52.03947942312733,9.064161248108224,0.9637137927095312,16.262396288297793,9.235042144941435,-0.054342242792216264,0.9583174754853425,0.9579655859931954,-0.33288209471635055,3.2375708453758243,1.2817462238943198,-0.3074449667866274,1.0514955968613982,0.6059316189056833,15.95629723981786,33.97730003462142
Plant B,Press,Day,23.156803079851667,75.68109056328609,11.365079784691694,-0.3640177739357283,9.360113921913078,7.183201316742739,-1.4036181757759936,0.39804498226824075,-0.13079532973283625,,4.225232706294537,0.9377495208226929,0.8716293290193053,-0.29388669986547744,0.7618640065062646,15.141850458444265,24.960329254313063
Plant B,Press,Swing,20.247139451449492,36.159032668735385,2.5565055537389867,-0.6302757256539152,13.284984963259458,,-0.4130985448013591,-1.4744464262910626,0.2751434392891396,-0.19200490196241168,2.1158504631534436,1.4637972659695784,1.3962524420535618,-0.6258627279407635,0.8288292142641326,18.90392328047978,30.331694015772786
Plant A,CNC,Swing,26.67089246385129,47.469806792612914,8.767915456466463,-0.35570841305476086,13.551688357768569,9.945177790292494,-1.4939680787259793,0.5184689548974687,0.8039063135887186,-0.020142874686974704,2.2860953881395374,0.9788527204182227,0.7773268289161068,0.6800395576440792,0.5448089274181738,16.735124612183498,27.0518981400238
Plant C,Press,Swing,22.66181834460369,55.43209652800081,10.463839441171034,0.48908640560396127,17.8801850054893,5.197617383510844,1.140118332253322,-0.7266061504140036,1.2358460508568887,-0.5202489252186631,2.7422382955886473,1.0297608099828492,0.3889354278250253,0.02514952053504907,0.7929771225200177,10.759527070658669,27.320228636498992
Plant A,CNC,Swing,23.595844971907567,47.3628826410392,8.507424142190974,0.8789672565013226,14.037052686655489,5.197703769699723,-0.2637495576423936,2.3279067316733517,0.29767785851050926,0.5349732650490195,1.3522477446613101,0.8968782715366092,0.19913463792004116,0.12973883047340828,0.6031123386984714,14.01718334297899,23.039464324117418
Plant C,Press,Swing,20.275255307484702,60.888180073167504,7.785432841057181,1.633153715632606,12.952637361525046,7.544663987896376,-0.08642635427854982,-0.8639067512422031,-0.46055060743056614,0.791880694609691,,0.9946849872105482,-0.7767521166357736,-0.9499472646550453,0.4545563830878831,10.721791544959359,13.735300098802384
Plant A,Press,Night,33.623238547952496,54.32217474266902,13.259431170631503,0.40339243982479606,19.703717416754124,5.095569712919341,-0.617452442640042,-0.9970902258058444,1.1580729095378077,0.5559235773464144,5.608024086651298,0.6694785218489672,1.1024284732914376,0.7035137058101487,0.9007776605817204,17.008335374539627,32.8930082165835
Plant C,CNC,Night,18.58210288383399,58.071818831564144,12.033207787375233,-0.1446257559784987,12.28401348308048,5.328563188831138,-1.4102920454505565,-2.256623840724186,0.05508876431029486,0.6550943661703814,1.6089489757011513,1.0411788751167186,0.33982859993726144,-1.3982869841607637,0.31822589716137445,15.386116927496996,19.12847631420788
Plant A,Press,Day,22.00133004805552,56.413937623339415,7.901362199185992,0.8861908707293251,12.11539071431308,4.878788173189188,0.7125343790189266,-0.8401000856295354,-0.26646164986452253,0.1481292965818568,1.6404927865967334,1.2541689971427563,-0.29187413761314157,0.027802999946106105,0.47010955034944135,7.6698623212084955,12.562864644746588
Plant A,Conveyor,Swing,24.537992266364842,53.7634552852322,7.750766033704615,-0.9712581651616549,6.49401827407422,5.458013281683684,0.5020169403654593,0.6521476341853991,1.0151455172637898,-0.00094602293435464,3.108074221645539,1.284111969936972,0.8060892920885392,0.554149291578308,0.8966197519633384,17.351220119019022,38.6724871309539
Plant B,Press,Night,23.74319768892385,39.51011517731814,11.315520732876841,1.4193882247244085,13.132536185191993,6.590896256644434,0.9335894113694828,-1.1056407948019613,0.5717299834459135,0.1939421760646371,3.3397487469459026,1.410355026903932,-0.1527029534277397,0.438528211650127,0.7287792093401432,10.92562176992944,28.21562202668825
Plant A,Press,Night,21.18032008646564,57.11310915032367,12.847883984247987,0.2113769395668552,10.241265540869207,0.08191473215267298,-1.7522238550172744,0.44073897853079064,0.3970018297530069,0.46578335631645373,4.272038197857547,1.2904497538559674,-0.5180518341695701,1.0140456286691286,0.6130932686212169,16.608123958361094,32.514689972425565
Plant A,Press,Day,,33.83909396927114,6.5534294703149225,-0.22869026811987167,12.997082652697276,5.706236736320454,1.3187764694562678,0.1840002086064713,0.07151429725501968,0.7671568969745436,2.610359695565538,1.3886590391500815,0.4527663209701982,-1.148093296525663,0.7612193255546968,11.936202359438566,24.82827928415812
Plant B,,Day,20.54245524554121,46.93646822044188,4.861402702014278,-0.9680251109813667,14.959833092803626,0.7051210717473335,-0.12561798726405615,-1.0496205251270547,-0.1909591942093929,0.19781148780498203,3.3425460972156316,1.2525641937584455,0.2514403304071786,0.24956395054522307,0.8035572784158498,15.829173594115224,31.5896127035764
Plant C,Press,Day,19.203075792494012,60.87046343227187,9.822485603268587,0.6269399508790463,9.659588235841547,4.780207521862579,0.7773499726447831,-0.19299378446201745,0.3400554735947562,1.0048751289983617,3.548168938945132,0.9561692271716886,0.10296756070443769,-0.40004112677135123,0.8199598505947304,15.541916098783107,27.295434585082017
Plant A,Conveyor,Night,33.396122963565176,69.27625042850116,4.62926205951865,-0.2806165144369671,10.70807955787871,7.01433413778932,-2.5,-1.0155431365803587,1.0701916503186415,0.12754120598285962,1.6736318073486156,0.5925488726260079,-0.029916358604596155,-0.9392699170584351,0.6164986014947829,19.839046648370523,27.633306619466552
Plant C,CNC,Night,36.323479642990264,83.19299350338204,2.165007519851904,-0.09428228144953203,7.602163895869187,5.017593026776816,0.4102087260307405,0.7849524704280482,1.5277867264464715,-0.2648440400532178,1.5028673603443268,0.21488686871678883,-1.0726926838019009,0.9097741159321097,0.5944850663895785,16.72805841078819,28.55755351238522
Plant C,CNC,Night,24.746041610021987,49.86095225915131,5.5388721794853835,-1.671193924615953,11.960748693103177,8.108855752156504,-0.07351153815507513,-1.8959042605987242,0.30538569958435324,1.13595884774305,-0.416178503062413,0.8700464238962577,-0.5310538748616502,-1.7394501949843122,0.28262613359309996,11.003537730306142,8.239662884597081
Plant C,CNC,Day,16.976217298504388,44.618504437358695,9.251490851372747,-0.4346792744227058,10.222063677071727,7.042867752023238,-0.22066667749401453,0.6631486489827887,-0.5846558290890416,1.2721893183233135,3.795575018633185,0.9047688773678545,1.531653578637775,0.1796304920443319,0.9283244156900146,17.73176252302207,39.42927018581615
Plant B,CNC,Night,28.690220528561863,61.26740261032226,12.660830909883487,-0.5684972333279575,22.576766897845637,0.0,-0.0982812496477633,,0.9667944947828866,-0.47210247514981557,2.7577019964669978,0.9652008238257418,0.4842031263926295,-0.20945318385046133,0.5499373171228252,14.4242889690902,20.631507028786718
Plant B,CNC,Day,19.094617543410507,77.4396257779438,,0.41856280898783205,20.016153787263825,9.593834394122958,-0.5961047651643187,0.04256416480663868,-0.3087090984402916,0.8178298694788915,2.1611558283343526,1.1997322435381044,0.8856415257018083,0.10348747076186326,0.8360872305050784,15.86941077588135,30.12303093067585
Plant B,CNC,Day,21.254144732026667,73.39293751313089,7.6272006661454705,-0.2676463588773198,19.367365232156338,6.749070396638069,-1.4122819506228135,0.39185660815111484,0.9168772531238324,-1.0872268285909255,3.928755591777761,1.1588354514410684,1.2547476030095008,1.1061409148926757,0.8931681502579268,16.14039881168687,34.375339985593705
Plant B,Press,Day,20.855752194083554,42.579049537097426,9.466635162803215,-2.5,8.820859782213223,4.292321996185191,-1.2643472752150489,0.06711815740354558,0.3120368568407547,-0.8096129349178742,3.030243571198588,1.4337147431026243,1.3597462751303329,0.01485015488718855,0.9007252036748151,17.18212561565892,34.65753179294618
Plant C,CNC,Swing,21.497471698980206,53.31388975045239,6.054201884794427,-0.4150120738238651,13.29053893682968,4.5906023526943045,0.026819389519629484,1.9877573777178617,0.7206772962614246,-0.16976457535099077,3.756942778864151,1.2152152195234533,-0.21486185069275354,0.08433415929262866,0.7597278028333361,14.052467658453482,27.189202398807222
Plant A,CNC,Swing,22.226398742546248,65.20440739774509,5.818508417985948,-1.4544834339149273,9.187239330142258,0.0,1.3114078829176967,,0.278486691249986,-0.4447184492070179,0.25344412670925953,0.904793851434236,-0.17024374292212785,0.1567751046519423,0.35148475453170336,9.630772544154222,15.216900429563937
Plant A,Press,Day,17.432490253353677,66.03653382923633,10.004954851968465,-1.0428449211072408,21.37128868991435,6.65338802422614,1.1068576834753643,-1.4425864236503285,-0.7542303902764014,0.9276866975149017,3.534596033714806,0.8496136238386106,,-1.1081365061395196,0.8802520932195429,10.494645162280603,27.406558688259054
Plant A,CNC,Day,20.489931691701198,62.10234308614853,4.40770516869989,1.00388457866806,17.324332224477892,7.953611710919841,0.23032846667218027,2.0988387896962615,0.5640011000911385,0.7268822768208647,2.4267116644958717,0.8727487781641841,0.5506512443817677,0.6660116724411271,0.8085418671572799,11.125625568622372,38.05038704602118
Plant C,CNC,Night,30.099721239317176,49.61501699189054,5.697758774318849,-1.6889837298150372,9.78965684786466,3.959970438309258,-0.488715164767575,0.29741998255055097,0.43467303931085954,-0.3699066495784625,-0.5613184563554761,0.8250779757089164,1.021143691152541,0.19070958070545674,0.7438523735503477,17.89727459970304,38.33466480072237
Plant B,Press,Day,23.832215298129224,61.99558261488794,8.392236360771603,0.2948436336170601,15.477894757603163,3.2851273187667944,2.0630616201896608,,-0.22511860243153367,-0.4231405533640443,3.5866703888041576,0.7093946766099306,0.31755623838943076,-0.02331425000824311,0.5633780513613548,10.577926321616282,21.83631822813328
Plant B,Conveyor,Swing,,66.15220965852392,8.967383486228899,-0.5072202586560463,8.069750493054713,6.421583563537765,0.6808975239547881,2.1695381148817363,0.6481570394035809,-0.5889538715806569,0.7606919175263145,1.0541390348521904,1.1395867260568076,1.2564522689173019,0.7500657478571979,8.94650267571487,22.03830052156163
Plant C,Press,Day,12.838759348243517,43.81575909219358,,-0.7000352416146794,13.454066604970933,9.583994298335123,0.5946427717070673,-1.3785037773655495,0.7085342057578206,-0.24632980407687394,1.49945451274225,1.5091584380825973,,-1.2340160869445307,0.7077935054769439,17.296880177426793,22.002727986154703
Plant C,CNC,Day,28.738918292619214,70.96283078932663,7.607549436581484,-0.9793238364723472,13.297748320153314,9.27245521605131,-1.332466035670401,-0.15223971483787657,0.8383501977216262,-0.4240153895850447,3.1344236880780527,0.7780902077524585,0.5345855416709491,-0.4841329578055748,0.6981738886154829,15.907492507572131,30.55877090138086
Plant A,CNC,Day,20.572400549184408,66.90351416757603,4.127432802138794,0.31952331215731383,,8.486774634073537,0.2555342091757932,-1.1533866472108913,0.14634498308147048,0.5278667447104475,0.7923097433472945,1.1206762729590216,-0.011057951593309578,-1.2123780393433488,0.6267552382874548,7.9759544096142525,17.56796583389364
Plant C,Conveyor,,29.619842771838474,46.096462005619735,5.94739760759017,0.43180497211504826,17.951358840268014,12.060397508259989,-1.237839131512955,-0.1761538963260343,1.428233066956722,0.7567893530897226,2.2670941123460464,0.6498072113332545,0.8381425107338287,-1.6760669433867994,0.7648083030200814,15.25993074648519,26.182801876637303
Plant C,Press,Swing,24.771374020988482,66.09891794031337,11.365879983580513,-1.7251498170059119,14.081295909008029,,2.081648487544681,-1.4975701109470905,0.22563129951608346,0.7861465613492283,5.980285441704519,0.746972793865341,0.6046855981158091,-0.6250456477358632,0.7301696626626795,9.719698609611287,23.21419249194399
Plant A,Press,,,64.7573638658134,8.778463447242512,1.150524134535555,13.103997462086312,9.46999710548754,-0.8409879278392045,0.02530125425877436,0.09602177344909762,0.9496794404379991,2.642234722176001,0.8129159653893525,-0.24097427774357988,-0.7907589774379278,0.5301484974672875,12.552081611534913,18.77346424842437
Plant C,Press,Night,16.6110520222441,65.21383183328443,14.007210231510836,-1.1862641387832769,3.0,6.2612466911892835,-0.606781454044486,-0.046740029929326334,1.2619619901648593,-0.20932084121479122,3.831683293348557,1.033762461919082,-0.12784756154311014,0.36647648024640594,0.6567862368085966,15.405447437996264,28.56047450123594
Plant A,,Day,34.87422978714038,73.91167665328817,7.783407432764156,0.3886090982925568,20.248495516939045,4.959943518986289,-0.6492722770320117,-0.09751242585087,-0.23477262036418783,-0.1313311000217683,4.802417112355069,0.37825503541902555,0.7904230624351256,0.4112325053850554,,15.41313041413502,34.50784576514502
Plant B,CNC,Swing,28.01623636523692,54.87445865116192,10.904038468316983,-1.1809671900160463,11.36963605901269,9.404028751002995,-0.3701650125506638,-2.331201352287193,0.6709599352504589,1.376037771462897,3.4863403022509534,0.6559412441849892,0.5986927822638816,-0.9390070976888142,0.7076909599490662,11.355308511203784,27.46275933374613
Plant B,Press,Day,28.31537199844502,58.97825578987489,11.384324125328083,-0.45906217259782955,14.408586826396599,3.056874474469198,0.6704066776268017,0.7063850627808462,0.3063968755170592,-0.12883542981179197,5.425577919619629,1.0343710635177994,1.3787736908943602,0.867112634873038,0.9167816678934334,14.832673767021165,38.99766120518603
Plant A,Conveyor,Night,34.09413852726313,23.335260938077795,7.960339165455396,-1.278801716399097,23.036369559331533,7.271363136466308,0.0030303311187476006,-0.2912867570066891,1.3671441108779812,0.07668068406238648,1.1269338571227459,,1.4135707711094538,-0.9451976801914165,0.815438947927199,13.059874587099888,28.636306210787446
Plant A,CNC,Day,25.120435061144306,68.38987235889252,4.053042036364258,-0.5287406183585536,9.223779229371335,4.176231479091959,0.042332093170749846,2.5,-0.38374788930799686,-0.596381153225026,-0.3816960431695464,0.722149391027287,-1.0661516689286619,0.7516747156058572,0.2739988259562161,10.88487383596115,17.203818633933878
Plant A,Press,Swing,30.762000256908763,67.23503701108226,8.684621343985812,-0.20097468260430984,14.085085591933261,7.017757318033012,0.7191093149968261,-0.5290995709130155,0.7773050389003244,-0.01965352276368261,2.1237011133572277,0.5799005182378786,0.31166931916856977,-0.8933963547893613,0.7363045499202674,12.919415611315836,25.252700456771365
Plant A,CNC,Swing,21.607123711265857,71.27241165741671,6.401687951113793,-1.1493186275028708,15.987433792889009,6.80370476240499,-1.5173681707172382,-0.6938304592740872,0.44601026303363583,0.12271303315976702,,1.0352451826705116,0.5554128383830308,-0.7690988545793541,0.6710111340263594,15.779703874283467,30.043539367898987
Plant B,Conveyor,Swing,27.687892664166036,43.75983511396565,6.285743160539693,0.31444133667268903,18.369846417474648,6.488935462273232,0.7481438424194141,0.10425972233301133,0.29079362555445176,0.14619002123373506,1.7347521828489958,1.0905438977049142,0.4446483654052461,,0.8310643825873527,11.380303947783297,34.953424948478286
Plant A,CNC,Night,21.84951646287647,66.54454462954139,8.467462970941767,0.4454320870708444,14.004880095737201,5.94684625143145,0.13465258269091576,-1.2903578416017103,1.1475271614067672,-0.9729799415620377,2.147842520503784,1.0329525117393754,-0.1872574453659691,0.2325522163600164,0.6678439967549754,8.064471517934045,25.784389037440178
Plant A,Press,Day,21.480706022578435,67.22499155725546,4.651287188776919,2.5,18.702329352338058,7.597600487945264,-0.7027814151115287,1.169737436931358,0.46467124143412575,0.3521934196068812,0.12780952992338768,0.8010514439933838,-0.722849184398159,0.8631132101951813,0.4677436132156325,14.095624554467996,23.70030794956282
Plant B,CNC,Day,24.48500287727138,47.18900064712517,5.3784679576260555,0.9286958162205744,12.337436691664065,8.078405274815847,0.13176851194395064,-0.9890308461478193,-0.26672276116761007,1.3354502143841935,1.8843990574637526,1.2549389625498075,-1.4211731262327283,-1.7486263294901145,0.3686150156798277,9.71400503757388,16.534281225034583
Plant B,Press,Night,18.663005450201382,67.67157312356866,5.96380639708206,1.176420358065061,16.174070035180108,1.80329706964387,0.11330711001527426,-0.8809978851100813,0.9379620098043128,0.6133619337187035,1.682463072697625,1.1924573237966505,-1.2190217016905198,-0.5987872174856855,0.23640089321190402,9.02418326430575,11.121775204640738
Plant B,Press,Night,26.647121111873403,60.55648853239562,8.237326281697719,-1.7690154268286116,15.65582681379102,5.863899609084925,-2.5,0.7894523417949696,1.531738537569844,0.3158504893712125,0.9554283051809276,0.8972778482636357,0.7879922509937066,0.5512678114578408,0.7789031973599073,18.194976333593356,37.02755145435671
Plant C,CNC,Swing,22.440208950628655,34.623858715251586,5.695516045575458,-1.9584655477237611,13.635564512274648,4.745749186598789,1.3748046218122671,0.2118460293066059,0.9129267521212376,0.4167503048240518,1.7622972353766189,1.2434214317051078,0.6431805991894445,-0.6589291503922968,0.6848038233875963,10.921511935335184,26.39406410208593
Plant A,Conveyor,Swing,14.062196836061597,62.013769845638826,5.89271369401037,-0.29699057142798235,15.294000464008617,6.582387122779711,1.2087427356020604,0.192728696537818,0.039912948617732855,1.2912503457041524,2.002183420207846,0.9089829413434627,-0.019692371553177934,-0.7546536413831683,0.5884750277144949,6.365813188342077,19.31981893604073
